Vigencia_Ejecucion;No_Localidad;Nombre_Localidad;Sector;Entidad;Codigo_Proyecto;Cod_meta_proyecto_extendida;Meta_proyecto;No_CRP;Fecha_Registro;No_Compromiso;Compromiso;Plazo;Objeto;Modalidad_seleccion;Descripcion_Mod_Selec;Tipo_Doc_BP_Beneficiario;Valor_CRP_Asignado_presupuestos_participativos;Codigo_propuestas_financiadas_CRP
2021;19;Ciudad Bolívar;GESTIÓN PÚBLICA;Oficina de Alta Consejería de Paz, víctimas y reconciliación;1937;1221;Vincular 1.200 personas a procesos de construcción de memoria, verdad, reparación integral a víctimas, paz y reconciliación.;1191;15/09/2021;4772021CPSAG5978;CONTRATO DE PRESTACION DE SERVICIOS;107;Prestar sus servicios de apoyo con sus conocimientos empíricos, asistenciales, administrativos y logísticos realizando las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos para vincular personas de la localidad ;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 9.000.000;"CB107;CB108;CB109;CB110;CB111"
2021;19;Ciudad Bolívar;GESTIÓN PÚBLICA;Oficina de Alta Consejería de Paz, víctimas y reconciliación;1937;1221;Vincular 1.200 personas a procesos de construcción de memoria, verdad, reparación integral a víctimas, paz y reconciliación.;1206;20/09/2021;4892021CPSP29781;ORDEN DE PAGO;102;Prestar sus servicios profesionales como apoyo a las  actividades concernientes con la ejecución de las iniciativas de presupuestos participativos para vincular personas de la localidad a procesos de construcción de memoria,  verdad, reparación integral a;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 0;"CB107;CB108;CB109;CB110;CB111"
2021;19;Ciudad Bolívar;GESTIÓN PÚBLICA;Oficina de Alta Consejería de Paz, víctimas y reconciliación;1937;1221;Vincular 1.200 personas a procesos de construcción de memoria, verdad, reparación integral a víctimas, paz y reconciliación.;1209;20/09/2021;4872021CPSAG5978;CONTRATO DE PRESTACION DE SERVICIOS;102;Prestar sus servicios de apoyo con sus conocimientos empíricos, asistenciales, administrativos y logísticos realizando las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos para vincular personas de la localidad ;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 9.000.000;"CB107;CB108;CB109;CB110;CB111"
2021;19;Ciudad Bolívar;GESTIÓN PÚBLICA;Oficina de Alta Consejería de Paz, víctimas y reconciliación;1937;1221;Vincular 1.200 personas a procesos de construcción de memoria, verdad, reparación integral a víctimas, paz y reconciliación.;1215;20/09/2021;4792021CPSP59781;CONTRATO DE PRESTACION DE SERVICIOS;102;Prestar sus servicios profesionales como apoyo a las  actividades concernientes con la ejecución de las iniciativas de presupuestos participativos para vincular personas de la localidad a procesos de construcción de memoria,  verdad, reparación integral a;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 25.500.000;"CB107;CB108;CB109;CB110;CB111"
2021;19;Ciudad Bolívar;GESTIÓN PÚBLICA;Oficina de Alta Consejería de Paz, víctimas y reconciliación;1937;1221;Vincular 1.200 personas a procesos de construcción de memoria, verdad, reparación integral a víctimas, paz y reconciliación.;1223;20/09/2021;4892021CPSP59781;CONTRATO DE PRESTACION DE SERVICIOS;102;Prestar sus servicios profesionales como apoyo a las  actividades concernientes con la ejecución de las iniciativas de presupuestos participativos para vincular personas de la localidad a procesos de construcción de memoria,  verdad, reparación integral a;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 25.000.000;"CB107;CB108;CB109;CB110;CB111"
2021;19;Ciudad Bolívar;GESTIÓN PÚBLICA;Oficina de Alta Consejería de Paz, víctimas y reconciliación;1937;1221;Vincular 1.200 personas a procesos de construcción de memoria, verdad, reparación integral a víctimas, paz y reconciliación.;1224;22/09/2021;4202021-P59781;CONTRATO DE PRESTACION DE SERVICIOS;122;Prestar sus servicios profesionales como apoyo a las  actividades concernientes con la ejecución de las iniciativas de presupuestos participativos para vincular personas de la localidad a procesos de construcción de memoria,  verdad, reparación integral a;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 500.000;"CB107;CB108;CB109;CB110;CB111"
2021;19;Ciudad Bolívar;GESTIÓN PÚBLICA;Oficina de Alta Consejería de Paz, víctimas y reconciliación;1937;1221;Vincular 1.200 personas a procesos de construcción de memoria, verdad, reparación integral a víctimas, paz y reconciliación.;1227;24/09/2021;5292021-AG59784;CONTRATO DE PRESTACION DE SERVICIOS;98;Prestar sus servicios de apoyo con sus conocimientos empíricos, asistenciales, administrativos y logísticos realizando las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos para vincular personas de la localidad ;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 9.000.000;"CB107;CB108;CB109;CB110;CB111"
2021;19;Ciudad Bolívar;GESTIÓN PÚBLICA;Oficina de Alta Consejería de Paz, víctimas y reconciliación;1937;1221;Vincular 1.200 personas a procesos de construcción de memoria, verdad, reparación integral a víctimas, paz y reconciliación.;1232;24/09/2021;4972021-P59781;CONTRATO DE PRESTACION DE SERVICIOS;98;Prestar sus servicios profesionales como apoyo a las  actividades concernientes con la ejecución de las iniciativas de presupuestos participativos para vincular personas de la localidad a procesos de construcción de memoria,  verdad, reparación integral a;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 25.500.000;"CB107;CB108;CB109;CB110;CB111"
2021;19;Ciudad Bolívar;GESTIÓN PÚBLICA;Oficina de Alta Consejería de Paz, víctimas y reconciliación;1937;1221;Vincular 1.200 personas a procesos de construcción de memoria, verdad, reparación integral a víctimas, paz y reconciliación.;1236;24/09/2021;4982021CPSP59781;CONTRATO DE PRESTACION DE SERVICIOS;98;Prestar sus servicios profesionales como apoyo a las  actividades concernientes con la ejecución de las iniciativas de presupuestos participativos para vincular personas de la localidad a procesos de construcción de memoria,  verdad, reparación integral a;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 25.500.000;"CB107;CB108;CB109;CB110;CB111"
2021;19;Ciudad Bolívar;GESTIÓN PÚBLICA;Oficina de Alta Consejería de Paz, víctimas y reconciliación;1937;1221;Vincular 1.200 personas a procesos de construcción de memoria, verdad, reparación integral a víctimas, paz y reconciliación.;1237;24/09/2021;5172021-60329;CONTRATO DE SUMINISTRO;98;CONTRATAR EL SUMINISTRO DE ELEMETOS A MONTO AGOTABLE DE PAPELERÍA, UTTILES DE OFICICNA,  DERIVADOS DEL PAPEL,  CARTON Y CORRUGADOS PARA EL FONDO DE DESARROLLO LOCAL DE CIUDAD BOLÍVAR,  LA JUNTA ADMINISTRADORA LOCAL DE CIUDAD BOLÍVAR,  LA JUNTA ADMINISTRAD;03;SELEC. ABREV. SUBASTA INVERSA;NIT;$ 18.814.770;"CB107;CB108;CB109;CB110;CB111"
2021;19;Ciudad Bolívar;GESTIÓN PÚBLICA;Oficina de Alta Consejería de Paz, víctimas y reconciliación;1937;1221;Vincular 1.200 personas a procesos de construcción de memoria, verdad, reparación integral a víctimas, paz y reconciliación.;1250;24/09/2021;5272021CPAG59784;CONTRATO DE PRESTACION DE SERVICIOS;98;Prestar sus servicios de apoyo con sus conocimientos empíricos, asistenciales, administrativos y logísticos realizando las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos para vincular personas de la localidad ;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 9.000.000;"CB107;CB108;CB109;CB110;CB111"
2021;19;Ciudad Bolívar;GESTIÓN PÚBLICA;Oficina de Alta Consejería de Paz, víctimas y reconciliación;1937;1221;Vincular 1.200 personas a procesos de construcción de memoria, verdad, reparación integral a víctimas, paz y reconciliación.;1252;24/09/2021;5122021CPAG59784;CONTRATO DE PRESTACION DE SERVICIOS;98;Prestar sus servicios de apoyo con sus conocimientos empíricos, asistenciales, administrativos y logísticos realizando las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos para vincular personas de la localidad ;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 9.000.000;"CB107;CB108;CB109;CB110;CB111"
2021;19;Ciudad Bolívar;GESTIÓN PÚBLICA;Oficina de Alta Consejería de Paz, víctimas y reconciliación;1937;1221;Vincular 1.200 personas a procesos de construcción de memoria, verdad, reparación integral a víctimas, paz y reconciliación.;1254;24/09/2021;5072021CPAG59784;CONTRATO DE PRESTACION DE SERVICIOS;98;Prestar sus servicios de apoyo con sus conocimientos empíricos, asistenciales, administrativos y logísticos realizando las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos para vincular personas de la localidad ;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 9.000.000;"CB107;CB108;CB109;CB110;CB111"
2021;19;Ciudad Bolívar;GESTIÓN PÚBLICA;Oficina de Alta Consejería de Paz, víctimas y reconciliación;1937;1221;Vincular 1.200 personas a procesos de construcción de memoria, verdad, reparación integral a víctimas, paz y reconciliación.;1260;24/09/2021;5132021CPSAG5978;CONTRATO DE PRESTACION DE SERVICIOS;98;Prestar sus servicios de apoyo con sus conocimientos empíricos, asistenciales, administrativos y logísticos realizando las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos para vincular personas de la localidad ;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 9.000.000;"CB107;CB108;CB109;CB110;CB111"
2021;19;Ciudad Bolívar;GESTIÓN PÚBLICA;Oficina de Alta Consejería de Paz, víctimas y reconciliación;1937;1221;Vincular 1.200 personas a procesos de construcción de memoria, verdad, reparación integral a víctimas, paz y reconciliación.;1269;24/09/2021;5002021CPSAG5978;CONTRATO DE PRESTACION DE SERVICIOS;98;Prestar sus servicios de apoyo con sus conocimientos empíricos, asistenciales, administrativos y logísticos realizando las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos para vincular personas de la localidad ;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 9.000.000;"CB107;CB108;CB109;CB110;CB111"
2021;19;Ciudad Bolívar;GESTIÓN PÚBLICA;Oficina de Alta Consejería de Paz, víctimas y reconciliación;1937;1221;Vincular 1.200 personas a procesos de construcción de memoria, verdad, reparación integral a víctimas, paz y reconciliación.;1278;28/09/2021;4892021-P59781;CONTRATO DE PRESTACION DE SERVICIOS;94;Prestar sus servicios profesionales como apoyo a las  actividades concernientes con la ejecución de las iniciativas de presupuestos participativos para vincular personas de la localidad a procesos de construcción de memoria,  verdad, reparación integral a;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 500.000;"CB107;CB108;CB109;CB110;CB111"
2021;19;Ciudad Bolívar;GESTIÓN PÚBLICA;Oficina de Alta Consejería de Paz, víctimas y reconciliación;1937;1221;Vincular 1.200 personas a procesos de construcción de memoria, verdad, reparación integral a víctimas, paz y reconciliación.;1310;4/10/2021;5282021-AG59784;CONTRATO DE PRESTACION DE SERVICIOS;88;Prestar sus servicios de apoyo con sus conocimientos empíricos, asistenciales, administrativos y logísticos realizando las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos para vincular personas de la localidad ;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 9.000.000;"CB107;CB108;CB109;CB110;CB111"
2021;19;Ciudad Bolívar;GESTIÓN PÚBLICA;Oficina de Alta Consejería de Paz, víctimas y reconciliación;1937;1221;Vincular 1.200 personas a procesos de construcción de memoria, verdad, reparación integral a víctimas, paz y reconciliación.;1439;21/10/2021;5412021CSU61135;CONTRATO DE SUMINISTRO;71;Suministrar a monto agotable los productos,  herramientas e insumos de ferretería para realizar mantenimiento y reparaciones menores de las instalaciones a cargo de la alcaldía local de ciudad bolívar, para el adecuado funcionamiento de los portales inter;03;SELEC. ABREV. SUBASTA INVERSA;NIT;$ 30.026.401;"CB107;CB108;CB109;CB110;CB111"
2021;19;Ciudad Bolívar;GESTIÓN PÚBLICA;Oficina de Alta Consejería de Paz, víctimas y reconciliación;1937;1221;Vincular 1.200 personas a procesos de construcción de memoria, verdad, reparación integral a víctimas, paz y reconciliación.;1459;27/10/2021;3822021;CONVENIO INTERADMINISTRATIVO;65;"Adicionar el CIA-382-2021 que tiene por objeto ""Aunar esfuerzos técnicos técnicos, administrativos y financieros con el fin de desarrollar accio articuladas entre las partes orientadas a fomentar la generación circulación  de bienes y servicios culturales";10;CONTRATACIÓN DIRECTA;NITC;$ 620.000.000;"CB107;CB108;CB109;CB110;CB111"
2021;19;Ciudad Bolívar;GESTIÓN PÚBLICA;Oficina de Alta Consejería de Paz, víctimas y reconciliación;1937;1221;Vincular 1.200 personas a procesos de construcción de memoria, verdad, reparación integral a víctimas, paz y reconciliación.;1473;29/10/2021;5862021-61305;CONTRATO DE SUMINISTRO;63;Adquirir a monto agotable el suministro de elementos de protección personal e insumos de desinfección para dotar a los funcionarios y/o contratistas  de la Alcaldía Local de Ciudad Bolívar que hacen parte  de las labores de inspección, vigilancia y contro;03;SELEC. ABREV. SUBASTA INVERSA;NIT;$ 14.407.128;"CB107;CB108;CB109;CB110;CB111"
2021;19;Ciudad Bolívar;GESTIÓN PÚBLICA;Oficina de Alta Consejería de Paz, víctimas y reconciliación;1937;1221;Vincular 1.200 personas a procesos de construcción de memoria, verdad, reparación integral a víctimas, paz y reconciliación.;1574;29/11/2021;CCV635202163055;CONTRATO DE COMPRAVENTA;32;Adquirir herramientas, insumos y materiales textiles para la ejecución de talleres productivos que desarrollen las iniciativas priorizadas en los presupuestos participativos, en el marco del proyecto de inversión 1937: Paz, Memoria y Reconciliación en el ;04;CONTRATACIÓN MÍNIMA CUANTÍA;NIT;$ 23.410.035;"CB107;CB108;CB109;CB110;CB111"
2021;19;Ciudad Bolívar;GESTIÓN PÚBLICA;Oficina de Alta Consejería de Paz, víctimas y reconciliación;1937;1221;Vincular 1.200 personas a procesos de construcción de memoria, verdad, reparación integral a víctimas, paz y reconciliación.;1874;31/12/2021;3822021;CONVENIO INTERADMINISTRATIVO;0;"Adicionar el CIA-382-2021 que tiene por objeto ""Aunar esfuerzos técnicos, administrativos y financieros con el fin de desarrollar acciones articuladas entre las partes orientadas a fomentar la generación y circulación de bienes y servicios culturales, art";10;CONTRATACIÓN DIRECTA;NITC;$ 313.595.614;"CB107;CB108;CB109;CB110;CB111"
2021;19;Ciudad Bolívar;MUJERES;MUJERES;1938;1223;Vincular 5.600 personas en acciones para la prevención del feminicidio y la violencia contra la mujer.;1107;5/08/2021;3892021AG59258;CONTRATO DE PRESTACION DE SERVICIOS;148;Prestar sus servicios de apoyo asistencial y administrativo realizando las actividades concernientes con la ejecución de las iniciativas de preparticipativos para realizar acciones preventivas del feminicidio y la violencia contra la mujer en la localidad;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 9.000.000;"CB001;CB002;CB003;CB004;CB005;CB006;CB142"
2021;19;Ciudad Bolívar;MUJERES;MUJERES;1938;1223;Vincular 5.600 personas en acciones para la prevención del feminicidio y la violencia contra la mujer.;1111;9/08/2021;3942021;CONTRATO DE PRESTACION DE SERVICIOS;144;Prestar sus servicios profesionales como apoyo  a las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos para realizar acciones preventivas del feminicidio y la violencia contra la mujer en la localidad de Ciudad ;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 0;"CB001;CB002;CB003;CB004;CB005;CB006;CB142"
2021;19;Ciudad Bolívar;MUJERES;MUJERES;1938;1223;Vincular 5.600 personas en acciones para la prevención del feminicidio y la violencia contra la mujer.;1113;9/08/2021;3942021;CONTRATO DE PRESTACION DE SERVICIOS;144;Prestar sus servicios profesionales como apoyo  a las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos para realizar acciones preventivas del feminicidio y la violencia contra la mujer en la localidad de Ciudad ;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 25.500.000;"CB001;CB002;CB003;CB004;CB005;CB006;CB142"
2021;19;Ciudad Bolívar;MUJERES;MUJERES;1938;1223;Vincular 5.600 personas en acciones para la prevención del feminicidio y la violencia contra la mujer.;1117;13/08/2021;4012021CPSP59261;CONTRATO DE PRESTACION DE SERVICIOS;140;Prestar sus servicios profesionales como apoyo  a las actividades concernientes con la ejecución de las iniciativas de presupuestos participativos para realizar acciones preventivas del feminicidio y la violencia contra la mujer en la localidad de Ciudad ;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 25.500.000;"CB001;CB002;CB003;CB004;CB005;CB006;CB142"
2021;19;Ciudad Bolívar;MUJERES;MUJERES;1938;1223;Vincular 5.600 personas en acciones para la prevención del feminicidio y la violencia contra la mujer.;1119;13/08/2021;4032021CPSAG5925;CONTRATO DE PRESTACION DE SERVICIOS;140;Prestar sus servicios de apoyo asistencial y administrativo realizando las actividades concernientes con la ejecución de las iniciativas de preparticipativos para realizar acciones preventivas del feminicidio y la violencia contra la mujer en la localidad;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 9.000.000;"CB001;CB002;CB003;CB004;CB005;CB006;CB142"
2021;19;Ciudad Bolívar;MUJERES;MUJERES;1938;1223;Vincular 5.600 personas en acciones para la prevención del feminicidio y la violencia contra la mujer.;1120;13/08/2021;3972021CPSAG5925;CONTRATO DE PRESTACION DE SERVICIOS;140;Prestar sus servicios de apoyo técnico realizando  las actividades concernientes al desarrollo de las iniciativas de presupuestos participativos  para realizar acciones preventivas del feminicidio y la violencia contra la mujer en la localidad de Ciudad B;10;CONTRATACIÓN DIRECTA;Cedula de Ciudadanía;$ 16.500.000;"CB001;CB002;CB003;CB004;CB005;CB006;CB142"
